study_name,time,island_name,colony_code,band_number,weight
,UTC,,,,gram
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4210.0,2750.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4213.0,2950.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4223.0,3350.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4225.0,3100.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4270.0,2950.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4313.0,2550.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4412.0,2700.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4486.0,2750.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4617.0,2400.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4663.0,2950.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4680.0,3600.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4687.0,3050.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4781.0,3000.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4796.0,2700.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4859.0,2850.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4886.0,3050.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4927.0,2950.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4929.0,2950.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4932.0,3450.0
PAL9192,1992-02-21T00:00:00Z,HUM,BCH,4955.0,2950.0
PAL9192,1992-02-23T00:00:00Z,HUM,BCH,4059.0,3150.0
PAL9192,1992-02-23T00:00:00Z,HUM,BCH,4274.0,2500.0
PAL9192,1992-02-23T00:00:00Z,HUM,BCH,4303.0,2950.0
PAL9192,1992-02-23T00:00:00Z,HUM,BCH,4413.0,1950.0
PAL9192,1992-02-23T00:00:00Z,HUM,BCH,4440.0,2550.0
PAL9192,1992-02-23T00:00:00Z,HUM,BCH,4699.0,2800.0
PAL9192,1992-02-23T00:00:00Z,HUM,BCH,4719.0,3100.0
PAL9192,1992-02-23T00:00:00Z,HUM,BCH,4730.0,2950.0
PAL9192,1992-02-23T00:00:00Z,HUM,BCH,4747.0,3250.0
PAL9192,1992-02-23T00:00:00Z,HUM,BCH,4777.0,3500.0
PAL9192,1992-02-25T00:00:00Z,HUM,BCH,4265.0,2850.0
PAL9192,1992-02-25T00:00:00Z,HUM,BCH,4529.0,2850.0
PAL9192,1992-02-25T00:00:00Z,HUM,BCH,4791.0,2850.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6271.0,2950.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6520.0,3300.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6667.0,3450.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6675.0,3050.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6717.0,3550.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6751.0,3450.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6843.0,3600.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6888.0,3200.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6914.0,3550.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6936.0,3150.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6965.0,3150.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6976.0,3500.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6992.0,3250.0
PAL9293,1992-02-05T00:00:00Z,HUM,BCH,6993.0,2800.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6135.0,3000.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6273.0,3250.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6326.0,2350.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6439.0,3000.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6492.0,3750.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6500.0,3650.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6572.0,3550.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6584.0,3200.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6589.0,3250.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6726.0,2700.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6730.0,3650.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6829.0,3100.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6882.0,2650.0
PAL9293,1993-02-07T00:00:00Z,HUM,BCH,6979.0,3150.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6107.0,3300.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6188.0,3000.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6265.0,3000.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6282.0,2750.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6285.0,3200.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6400.0,3000.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6419.0,3050.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6447.0,3400.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6454.0,3300.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6478.0,3200.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6502.0,2850.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6580.0,3250.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6585.0,3050.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6587.0,3550.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6604.0,2550.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6615.0,3200.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6648.0,3850.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6659.0,3400.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6682.0,3500.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6705.0,4050.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6712.0,3800.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6713.0,3250.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6724.0,3250.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6735.0,3450.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6747.0,3200.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6757.0,3450.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6764.0,2850.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6768.0,3150.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6774.0,3000.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6796.0,3200.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6807.0,3450.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6813.0,3450.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6815.0,3200.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6821.0,3650.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6838.0,3350.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6840.0,3450.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6856.0,3400.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6863.0,3050.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6867.0,3550.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6871.0,3100.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6875.0,2700.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6880.0,3250.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6884.0,2950.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6889.0,2950.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6909.0,3300.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6915.0,3500.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6918.0,2750.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6931.0,3600.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6942.0,3750.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6956.0,3500.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6969.0,3300.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6971.0,3250.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,6988.0,3000.0
PAL9293,1993-02-09T00:00:00Z,HUM,BCH,7000.0,3950.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6021.0,3600.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6066.0,3200.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6085.0,3500.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6092.0,3000.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6158.0,3600.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6192.0,3350.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6223.0,3500.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6231.0,3450.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6236.0,3250.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6245.0,3700.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6319.0,2750.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6330.0,3150.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6341.0,3900.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6403.0,3050.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6426.0,3750.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6555.0,3650.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6560.0,3450.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6637.0,3350.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6653.0,3650.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6692.0,2950.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6694.0,3100.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6710.0,3800.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6728.0,3450.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6748.0,3500.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6760.0,3350.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6770.0,3450.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6779.0,3450.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6816.0,3400.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6825.0,3550.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6849.0,3900.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6860.0,3250.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6868.0,3350.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6892.0,4100.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6925.0,3750.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6935.0,3000.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6938.0,3650.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6946.0,3250.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6960.0,3050.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6961.0,3550.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6964.0,3050.0
PAL9293,1993-02-11T00:00:00Z,HUM,BCH,6987.0,3700.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6006.0,2900.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6023.0,3100.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6040.0,3200.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6044.0,2700.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6054.0,2700.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6062.0,2800.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6082.0,2950.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6084.0,2850.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6091.0,3200.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6122.0,3000.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6149.0,3450.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6152.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6156.0,3400.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6168.0,2950.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6185.0,3150.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6190.0,3150.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6199.0,2800.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6218.0,2850.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6224.0,2900.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6230.0,3200.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6237.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6247.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6260.0,3050.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6277.0,3350.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6298.0,3400.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6324.0,4050.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6334.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6344.0,3300.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6354.0,3400.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6367.0,3000.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6368.0,3050.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6378.0,3100.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6385.0,3350.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6392.0,2550.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6416.0,3150.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6424.0,2650.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6441.0,3050.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6442.0,3050.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6455.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6456.0,3050.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6463.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6468.0,3100.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6484.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6497.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6504.0,3150.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6515.0,3100.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6517.0,3050.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6526.0,2650.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6550.0,3200.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6551.0,3050.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6552.0,2900.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6581.0,2850.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6591.0,2800.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6592.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6614.0,3500.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6617.0,3400.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6651.0,3800.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6673.0,2900.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6703.0,3050.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6736.0,3450.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6737.0,3300.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6741.0,2900.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6766.0,3800.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6772.0,3100.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6775.0,3100.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6782.0,3550.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6785.0,2650.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6795.0,3450.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6797.0,3100.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6802.0,3450.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6806.0,3050.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6811.0,3200.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6824.0,3000.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6837.0,3100.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6858.0,3600.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6865.0,3200.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6870.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6872.0,3200.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6873.0,3100.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6878.0,3450.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6886.0,3150.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6891.0,3550.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6901.0,3000.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6906.0,3350.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6920.0,3250.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6939.0,3300.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6955.0,2950.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6963.0,3200.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6968.0,2900.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6974.0,3300.0
PAL9293,1993-02-13T00:00:00Z,HUM,BCH,6980.0,3700.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6001.0,2550.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6011.0,3250.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6047.0,3250.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6079.0,2800.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6101.0,3550.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6104.0,3450.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6130.0,2700.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6177.0,3400.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6184.0,3450.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6239.0,2750.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6240.0,3200.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6274.0,3450.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6289.0,2950.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6301.0,2950.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6303.0,3300.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6332.0,3450.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6382.0,2450.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6394.0,3050.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6396.0,3100.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6534.0,2200.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6537.0,3100.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6554.0,2950.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6640.0,3250.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6642.0,3250.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6652.0,3550.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6666.0,3050.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6674.0,2650.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6734.0,3700.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6750.0,2500.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6763.0,2950.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6771.0,3300.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6817.0,2300.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6834.0,3100.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6853.0,3000.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6890.0,3100.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6902.0,2900.0
PAL9293,1993-02-15T00:00:00Z,HUM,BCH,6923.0,3000.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6004.0,2550.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6020.0,2850.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6029.0,2550.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6036.0,2150.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6048.0,2950.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6049.0,2900.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6058.0,3300.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6061.0,3200.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6069.0,2650.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6073.0,2850.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6097.0,2700.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6102.0,2900.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6103.0,2250.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6108.0,3050.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6111.0,2650.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6118.0,2600.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6147.0,2950.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6166.0,2550.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6181.0,2950.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6219.0,3250.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6225.0,2850.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6268.0,3050.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6269.0,2700.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6283.0,3050.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6299.0,3250.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6310.0,2950.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6386.0,4000.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6481.0,3200.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6510.0,2400.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6532.0,3000.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6541.0,2950.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6599.0,3350.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6631.0,2900.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6633.0,2850.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6646.0,2250.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6655.0,3150.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6664.0,3250.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6671.0,3550.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6685.0,2650.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6687.0,3500.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6725.0,3050.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6786.0,3450.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6828.0,3350.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6842.0,3000.0
PAL9293,1993-02-17T00:00:00Z,HUM,BCH,6850.0,2900.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6022.0,3550.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6027.0,2900.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6088.0,2650.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6089.0,2850.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6110.0,3800.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6115.0,3100.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6121.0,2550.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6183.0,3150.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6286.0,3250.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6337.0,3600.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6373.0,3150.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6381.0,3550.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6509.0,2700.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6558.0,2750.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6635.0,3150.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6665.0,2900.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6698.0,2450.0
PAL9293,1993-02-19T00:00:00Z,HUM,BCH,6883.0,3150.0
PAL9293,1993-02-21T00:00:00Z,HUM,BCH,6042.0,3600.0
PAL9293,1993-02-21T00:00:00Z,HUM,BCH,6315.0,2600.0
PAL9293,1993-02-21T00:00:00Z,HUM,BCH,6349.0,3000.0
PAL9293,1993-02-21T00:00:00Z,HUM,BCH,6658.0,2400.0
PAL9293,1993-02-23T00:00:00Z,HUM,BCH,6124.0,3600.0
PAL9293,1993-02-23T00:00:00Z,HUM,BCH,6241.0,2650.0
PAL9394,1994-02-06T00:00:00Z,HUM,BCH,7876.0,3150.0
PAL9394,1994-02-06T00:00:00Z,HUM,BCH,7932.0,3150.0
PAL9394,1994-02-08T00:00:00Z,HUM,BCH,7069.0,2800.0
PAL9394,1994-02-08T00:00:00Z,HUM,BCH,7825.0,3650.0
PAL9394,1994-02-08T00:00:00Z,HUM,BCH,7858.0,4000.0
