index,study_name,time,island_name,colony_code,band_number,year,breeding_status,position_code,sex
,,UTC,,,,,,,
632,PAL9394,1993-01-04T00:00:00Z,HUM,2.0,3918,90.0,P,C,U
633,PAL9394,1993-01-04T00:00:00Z,HUM,5.0,4277,91.0,A,P,U
634,PAL9394,1993-01-04T00:00:00Z,HUM,2.0,4888,91.0,W,P,U
635,PAL9394,1993-01-05T00:00:00Z,HUM,5.0,437,87.0,P,P,U
636,PAL9394,1993-01-05T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
637,PAL9394,1993-01-05T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
638,PAL9394,1993-01-05T00:00:00Z,HUM,2.0,3035,90.0,A,C,U
639,PAL9394,1993-01-05T00:00:00Z,HUM,2.0,3035,90.0,A,C,U
640,PAL9394,1993-01-05T00:00:00Z,HUM,2.1,3247,90.0,A,P,U
641,PAL9394,1993-01-05T00:00:00Z,HUM,3.0,3299,90.0,A,P,U
642,PAL9394,1993-01-05T00:00:00Z,HUM,4.0,3323,90.0,A,P,U
643,PAL9394,1993-01-05T00:00:00Z,HUM,4.0,3526,90.0,A,P,U
644,PAL9394,1993-01-05T00:00:00Z,HUM,5.0,3563,90.0,A,P,U
645,PAL9394,1993-01-05T00:00:00Z,HUM,5.0,3590,90.0,A,P,U
646,PAL9394,1993-01-05T00:00:00Z,HUM,4.0,3665,90.0,A,P,U
647,PAL9394,1993-01-05T00:00:00Z,HUM,5.0,3740,90.0,A,P,U
648,PAL9394,1993-01-05T00:00:00Z,HUM,5.0,3757,90.0,W,P,U
649,PAL9394,1993-01-06T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
650,PAL9394,1993-01-06T00:00:00Z,HUM,2.1,3054,90.0,P,P,U
651,PAL9394,1993-01-06T00:00:00Z,HUM,3.0,3075,90.0,A,C,U
652,PAL9394,1993-01-06T00:00:00Z,HUM,3.0,3299,90.0,P,P,U
653,PAL9394,1993-01-06T00:00:00Z,HUM,2.1,3462,90.0,P,P,U
654,PAL9394,1993-01-06T00:00:00Z,HUM,2.1,3896,90.0,P,P,U
655,PAL9394,1993-01-06T00:00:00Z,HUM,3.0,4078,91.0,W,P,U
656,PAL9394,1993-01-06T00:00:00Z,HUM,3.0,4078,91.0,W,P,U
657,PAL9394,1993-01-07T00:00:00Z,HUM,3.0,1913,88.0,A,P,U
658,PAL9394,1993-01-07T00:00:00Z,HUM,3.0,3034,90.0,P,P,U
659,PAL9394,1993-01-07T00:00:00Z,HUM,3.0,3075,90.0,P,C,U
660,PAL9394,1993-01-07T00:00:00Z,HUM,3.0,3299,90.0,A,P,U
661,PAL9394,1993-01-07T00:00:00Z,HUM,3.0,4078,91.0,P,P,U
662,PAL9394,1993-01-07T00:00:00Z,HUM,3.0,4225,91.0,A,P,U
663,PAL9394,1993-01-07T00:00:00Z,HUM,3.0,4895,91.0,A,P,U
664,PAL9394,1993-01-08T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
665,PAL9394,1993-01-08T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
666,PAL9394,1993-01-08T00:00:00Z,HUM,3.0,3075,90.0,A,C,U
667,PAL9394,1993-01-08T00:00:00Z,HUM,3.0,3299,90.0,P,P,U
668,PAL9394,1993-01-08T00:00:00Z,HUM,3.0,3614,90.0,A,P,U
669,PAL9394,1993-01-08T00:00:00Z,HUM,3.0,4895,91.0,P,P,U
670,PAL9394,1993-01-09T00:00:00Z,HUM,5.0,1133,88.0,W,P,U
671,PAL9394,1993-01-09T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
672,PAL9394,1993-01-09T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
673,PAL9394,1993-01-09T00:00:00Z,HUM,3.0,3075,90.0,P,C,U
674,PAL9394,1993-01-09T00:00:00Z,HUM,5.0,3908,90.0,A,P,U
675,PAL9394,1993-01-09T00:00:00Z,HUM,5.0,3949,90.0,A,P,U
676,PAL9394,1993-01-09T00:00:00Z,HUM,3.0,4078,91.0,W,P,U
677,PAL9394,1993-01-09T00:00:00Z,HUM,5.0,4237,91.0,W,P,U
678,PAL9394,1993-01-09T00:00:00Z,HUM,4.0,4643,91.0,A,P,U
679,PAL9394,1993-01-09T00:00:00Z,HUM,3.0,4840,91.0,A,P,U
680,PAL9394,1993-01-09T00:00:00Z,HUM,3.0,4895,91.0,A,C,U
681,PAL9394,1993-01-11T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
682,PAL9394,1993-01-11T00:00:00Z,HUM,2.1,3462,90.0,W,P,U
683,PAL9394,1993-01-11T00:00:00Z,HUM,3.0,3463,91.0,A,P,U
684,PAL9394,1993-01-12T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
685,PAL9394,1993-01-12T00:00:00Z,HUM,3.0,3075,90.0,P,C,U
686,PAL9394,1993-01-12T00:00:00Z,HUM,3.0,3299,90.0,P,P,U
687,PAL9394,1993-01-12T00:00:00Z,HUM,3.0,3301,90.0,A,C,U
688,PAL9394,1993-01-12T00:00:00Z,HUM,3.0,3304,90.0,A,P,U
689,PAL9394,1993-01-12T00:00:00Z,HUM,2.1,3462,90.0,W,P,U
690,PAL9394,1993-01-12T00:00:00Z,HUM,2.1,3653,90.0,W,P,U
691,PAL9394,1993-01-12T00:00:00Z,HUM,5.0,3757,90.0,W,P,U
692,PAL9394,1993-01-12T00:00:00Z,HUM,3.0,4392,91.0,A,C,U
693,PAL9394,1993-01-12T00:00:00Z,HUM,3.0,4895,91.0,P,P,U
694,PAL9394,1993-01-13T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
695,PAL9394,1993-01-13T00:00:00Z,HUM,3.0,3247,90.0,P,P,U
696,PAL9394,1993-01-13T00:00:00Z,HUM,3.0,3275,90.0,A,P,U
697,PAL9394,1993-01-13T00:00:00Z,HUM,3.0,3376,90.0,A,P,U
698,PAL9394,1993-01-14T00:00:00Z,HUM,3.0,3299,90.0,A,P,U
699,PAL9394,1993-01-14T00:00:00Z,HUM,3.0,3738,90.0,W,P,U
700,PAL9394,1993-01-14T00:00:00Z,HUM,3.0,4895,91.0,P,P,U
701,PAL9394,1993-01-15T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
702,PAL9394,1993-01-15T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
703,PAL9394,1993-01-15T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
704,PAL9394,1993-01-15T00:00:00Z,HUM,3.0,3075,90.0,P,C,U
705,PAL9394,1993-01-15T00:00:00Z,HUM,3.0,3299,90.0,A,P,U
706,PAL9394,1993-01-15T00:00:00Z,HUM,3.0,3301,90.0,P,C,U
707,PAL9394,1993-01-15T00:00:00Z,HUM,4.0,3376,90.0,A,P,U
708,PAL9394,1993-01-15T00:00:00Z,HUM,5.0,3846,90.0,A,P,U
709,PAL9394,1993-01-17T00:00:00Z,HUM,5.0,1329,90.0,A,P,U
710,PAL9394,1993-01-17T00:00:00Z,HUM,5.0,3563,90.0,P,P,U
711,PAL9394,1993-01-17T00:00:00Z,HUM,5.0,3740,90.0,A,P,U
712,PAL9394,1993-01-17T00:00:00Z,HUM,5.0,3809,90.0,A,P,U
713,PAL9394,1993-01-17T00:00:00Z,HUM,5.0,3846,90.0,A,P,U
714,PAL9394,1993-01-17T00:00:00Z,HUM,5.0,3894,90.0,A,C,U
715,PAL9394,1993-11-05T00:00:00Z,HUM,4.0,415,87.0,P,P,U
716,PAL9394,1993-11-05T00:00:00Z,HUM,3.0,422,87.0,P,P,U
717,PAL9394,1993-11-05T00:00:00Z,HUM,5.0,1047,88.0,A,P,U
718,PAL9394,1993-11-05T00:00:00Z,HUM,5.0,1115,88.0,P,C,FS
719,PAL9394,1993-11-05T00:00:00Z,HUM,5.0,1133,88.0,A,P,U
720,PAL9394,1993-11-05T00:00:00Z,HUM,5.0,1288,88.0,P,P,MS
721,PAL9394,1993-11-05T00:00:00Z,HUM,2.1,1320,88.0,P,P,U
722,PAL9394,1993-11-05T00:00:00Z,HUM,5.0,1329,88.0,P,P,MS
723,PAL9394,1993-11-05T00:00:00Z,HUM,3.0,1497,88.0,A,P,U
724,PAL9394,1993-11-05T00:00:00Z,HUM,4.0,1660,88.0,P,P,U
725,PAL9394,1993-11-05T00:00:00Z,HUM,3.0,1751,88.0,P,P,U
726,PAL9394,1993-11-05T00:00:00Z,HUM,2.0,1864,88.0,P,P,U
727,PAL9394,1993-11-05T00:00:00Z,HUM,3.0,1931,90.0,P,P,FS
728,PAL9394,1993-11-05T00:00:00Z,HUM,4.0,2866,89.0,P,P,U
729,PAL9394,1993-11-05T00:00:00Z,HUM,3.0,3001,90.0,P,P,U
730,PAL9394,1993-11-05T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
731,PAL9394,1993-11-05T00:00:00Z,HUM,3.0,3075,90.0,A,P,U
732,PAL9394,1993-11-05T00:00:00Z,HUM,2.0,3137,90.0,P,P,U
733,PAL9394,1993-11-05T00:00:00Z,HUM,2.0,3544,90.0,W,P,U
734,PAL9394,1993-11-05T00:00:00Z,HUM,2.0,3606,90.0,P,P,U
735,PAL9394,1993-11-05T00:00:00Z,HUM,2.1,3653,90.0,P,P,U
736,PAL9394,1993-11-05T00:00:00Z,HUM,2.2,3738,90.0,P,P,U
737,PAL9394,1993-11-05T00:00:00Z,HUM,1.3,3917,90.0,P,P,U
738,PAL9394,1993-11-05T00:00:00Z,HUM,2.0,3979,90.0,W,P,U
739,PAL9394,1993-11-09T00:00:00Z,HUM,3.0,422,87.0,P,P,MS
740,PAL9394,1993-11-09T00:00:00Z,HUM,2.0,943,87.0,P,P,U
741,PAL9394,1993-11-09T00:00:00Z,HUM,5.0,1296,88.0,P,P,U
742,PAL9394,1993-11-09T00:00:00Z,HUM,2.1,1320,88.0,P,P,MS
743,PAL9394,1993-11-09T00:00:00Z,HUM,5.0,1329,88.0,P,P,MS
744,PAL9394,1993-11-09T00:00:00Z,HUM,5.0,1329,88.0,P,P,MS
745,PAL9394,1993-11-09T00:00:00Z,HUM,3.0,1497,88.0,A,P,U
746,PAL9394,1993-11-09T00:00:00Z,HUM,4.0,1598,88.0,P,P,MS
747,PAL9394,1993-11-09T00:00:00Z,HUM,4.0,1660,88.0,P,P,MS
748,PAL9394,1993-11-09T00:00:00Z,HUM,5.0,1761,88.0,W,P,U
749,PAL9394,1993-11-09T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
750,PAL9394,1993-11-09T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
751,PAL9394,1993-11-09T00:00:00Z,HUM,3.0,3075,90.0,A,P,U
752,PAL9394,1993-11-09T00:00:00Z,HUM,2.0,3137,90.0,P,P,U
753,PAL9394,1993-11-09T00:00:00Z,HUM,4.0,3305,90.0,P,P,FS
754,PAL9394,1993-11-09T00:00:00Z,HUM,3.0,3399,90.0,P,P,FS
755,PAL9394,1993-11-09T00:00:00Z,HUM,4.0,3454,90.0,A,P,U
756,PAL9394,1993-11-09T00:00:00Z,HUM,2.0,3544,90.0,W,P,U
757,PAL9394,1993-11-09T00:00:00Z,HUM,5.0,3590,90.0,W,P,U
758,PAL9394,1993-11-09T00:00:00Z,HUM,2.0,3606,90.0,P,P,MS
759,PAL9394,1993-11-09T00:00:00Z,HUM,2.1,3653,90.0,P,P,MS
760,PAL9394,1993-11-09T00:00:00Z,HUM,2.2,3738,90.0,P,P,MS
761,PAL9394,1993-11-09T00:00:00Z,HUM,5.0,3757,90.0,W,P,U
762,PAL9394,1993-11-09T00:00:00Z,HUM,5.0,3908,90.0,P,P,MS
763,PAL9394,1993-11-09T00:00:00Z,HUM,1.3,3917,90.0,P,P,FS
764,PAL9394,1993-11-09T00:00:00Z,HUM,5.0,3949,90.0,P,P,U
765,PAL9394,1993-11-10T00:00:00Z,HUM,5.0,1047,88.0,A,P,U
766,PAL9394,1993-11-10T00:00:00Z,HUM,2.0,1296,88.0,P,P,MS
767,PAL9394,1993-11-10T00:00:00Z,HUM,3.0,1497,88.0,P,C,U
768,PAL9394,1993-11-10T00:00:00Z,HUM,4.0,1598,88.0,P,P,MS
769,PAL9394,1993-11-10T00:00:00Z,HUM,2.0,1864,88.0,P,P,MS
770,PAL9394,1993-11-10T00:00:00Z,HUM,2.0,1864,88.0,P,P,MS
771,PAL9394,1993-11-10T00:00:00Z,HUM,4.0,2866,89.0,P,P,FS
772,PAL9394,1993-11-10T00:00:00Z,HUM,3.0,3001,90.0,P,P,U
773,PAL9394,1993-11-10T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
774,PAL9394,1993-11-10T00:00:00Z,HUM,3.0,3034,90.0,P,P,U
775,PAL9394,1993-11-10T00:00:00Z,HUM,3.0,3075,90.0,A,P,U
776,PAL9394,1993-11-10T00:00:00Z,HUM,2.0,3114,90.0,W,P,U
777,PAL9394,1993-11-10T00:00:00Z,HUM,2.0,3137,90.0,P,P,MS
778,PAL9394,1993-11-10T00:00:00Z,HUM,2.0,3544,90.0,W,P,U
779,PAL9394,1993-11-10T00:00:00Z,HUM,4.0,3665,90.0,P,P,FS
780,PAL9394,1993-11-10T00:00:00Z,HUM,3.1,3979,90.0,P,P,U
781,PAL9394,1993-11-12T00:00:00Z,HUM,5.0,1047,88.0,A,P,U
782,PAL9394,1993-11-12T00:00:00Z,HUM,5.0,1133,88.0,P,P,U
783,PAL9394,1993-11-12T00:00:00Z,HUM,3.0,1931,88.0,W,P,U
784,PAL9394,1993-11-12T00:00:00Z,HUM,4.0,2866,89.0,P,P,U
785,PAL9394,1993-11-12T00:00:00Z,HUM,3.0,3001,90.0,P,P,FS
786,PAL9394,1993-11-12T00:00:00Z,HUM,3.0,3001,90.0,P,P,FS
787,PAL9394,1993-11-12T00:00:00Z,HUM,3.0,3075,90.0,P,C,U
788,PAL9394,1993-11-12T00:00:00Z,HUM,2.0,3114,90.0,A,P,U
789,PAL9394,1993-11-12T00:00:00Z,HUM,3.0,3323,90.0,W,P,U
790,PAL9394,1993-11-12T00:00:00Z,HUM,4.0,3454,90.0,P,P,U
791,PAL9394,1993-11-12T00:00:00Z,HUM,5.0,3908,90.0,A,P,U
792,PAL9394,1993-11-12T00:00:00Z,HUM,2.0,3963,90.0,W,P,U
793,PAL9394,1993-11-12T00:00:00Z,HUM,5.0,3979,90.0,P,P,FS
794,PAL9394,1993-11-14T00:00:00Z,HUM,5.0,1133,88.0,A,P,U
795,PAL9394,1993-11-14T00:00:00Z,HUM,3.0,1497,88.0,P,P,FS
796,PAL9394,1993-11-14T00:00:00Z,HUM,5.0,1715,88.0,A,P,U
797,PAL9394,1993-11-14T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
798,PAL9394,1993-11-14T00:00:00Z,HUM,2.0,3114,90.0,A,P,U
799,PAL9394,1993-11-14T00:00:00Z,HUM,2.0,3137,90.0,P,P,MS
800,PAL9394,1993-11-14T00:00:00Z,HUM,3.0,3323,90.0,A,P,U
801,PAL9394,1993-11-14T00:00:00Z,HUM,5.0,3390,90.0,A,P,U
802,PAL9394,1993-11-14T00:00:00Z,HUM,2.0,3544,90.0,P,P,FS
803,PAL9394,1993-11-14T00:00:00Z,HUM,3.1,3979,90.0,P,P,FS
804,PAL9394,1993-11-15T00:00:00Z,HUM,5.0,1047,88.0,A,P,U
805,PAL9394,1993-11-15T00:00:00Z,HUM,5.0,1133,88.0,A,P,U
806,PAL9394,1993-11-15T00:00:00Z,HUM,5.0,1296,88.0,P,P,MS
807,PAL9394,1993-11-15T00:00:00Z,HUM,5.0,1751,88.0,A,P,U
808,PAL9394,1993-11-15T00:00:00Z,HUM,3.0,1931,88.0,W,P,U
809,PAL9394,1993-11-15T00:00:00Z,HUM,3.0,3034,90.0,P,P,U
810,PAL9394,1993-11-15T00:00:00Z,HUM,2.0,3114,90.0,A,P,U
811,PAL9394,1993-11-15T00:00:00Z,HUM,3.0,3277,90.0,A,C,U
812,PAL9394,1993-11-15T00:00:00Z,HUM,4.0,3304,90.0,A,P,U
813,PAL9394,1993-11-15T00:00:00Z,HUM,3.0,3323,90.0,A,P,U
814,PAL9394,1993-11-15T00:00:00Z,HUM,5.0,3590,90.0,A,P,U
815,PAL9394,1993-11-15T00:00:00Z,HUM,3.0,3979,90.0,P,P,MS
816,PAL9394,1993-11-16T00:00:00Z,HUM,2.1,751,87.0,W,P,U
817,PAL9394,1993-11-16T00:00:00Z,HUM,5.0,1047,88.0,P,P,U
818,PAL9394,1993-11-16T00:00:00Z,HUM,5.0,1133,88.0,P,P,U
819,PAL9394,1993-11-16T00:00:00Z,HUM,5.0,1296,88.0,P,P,U
820,PAL9394,1993-11-16T00:00:00Z,HUM,5.0,1752,88.0,A,P,U
821,PAL9394,1993-11-16T00:00:00Z,HUM,4.0,1752,88.0,A,P,U
822,PAL9394,1993-11-16T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
823,PAL9394,1993-11-16T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
824,PAL9394,1993-11-16T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
825,PAL9394,1993-11-16T00:00:00Z,HUM,3.0,3075,90.0,W,P,U
826,PAL9394,1993-11-16T00:00:00Z,HUM,3.0,3277,90.0,W,P,U
827,PAL9394,1993-11-16T00:00:00Z,HUM,3.0,3277,90.0,W,P,U
828,PAL9394,1993-11-16T00:00:00Z,HUM,4.0,3305,90.0,P,P,U
829,PAL9394,1993-11-16T00:00:00Z,HUM,2.1,3323,90.0,A,P,U
830,PAL9394,1993-11-16T00:00:00Z,HUM,2.1,3323,90.0,A,P,U
831,PAL9394,1993-11-16T00:00:00Z,HUM,2.1,3323,90.0,A,P,U
832,PAL9394,1993-11-16T00:00:00Z,HUM,3.1,3979,90.0,P,P,U
833,PAL9394,1993-11-16T00:00:00Z,HUM,3.1,3979,90.0,W,P,FS
834,PAL9394,1993-11-18T00:00:00Z,HUM,5.0,1047,88.0,A,P,U
835,PAL9394,1993-11-18T00:00:00Z,HUM,3.0,3034,90.0,P,P,U
836,PAL9394,1993-11-18T00:00:00Z,HUM,3.0,3075,90.0,P,P,U
837,PAL9394,1993-11-18T00:00:00Z,HUM,4.0,3545,88.0,A,P,U
838,PAL9394,1993-11-18T00:00:00Z,HUM,5.0,3590,90.0,P,P,MS
839,PAL9394,1993-11-18T00:00:00Z,HUM,5.0,3740,90.0,W,P,U
840,PAL9394,1993-11-19T00:00:00Z,HUM,5.0,1047,88.0,A,P,U
841,PAL9394,1993-11-19T00:00:00Z,HUM,5.0,1133,88.0,A,P,U
842,PAL9394,1993-11-19T00:00:00Z,HUM,5.0,1296,88.0,A,P,U
843,PAL9394,1993-11-19T00:00:00Z,HUM,2.1,1751,88.0,W,P,U
844,PAL9394,1993-11-19T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
845,PAL9394,1993-11-19T00:00:00Z,HUM,3.0,3075,90.0,A,P,U
846,PAL9394,1993-11-19T00:00:00Z,HUM,2.0,3114,90.0,P,P,MS
847,PAL9394,1993-11-19T00:00:00Z,HUM,2.1,3323,90.0,A,P,U
848,PAL9394,1993-11-19T00:00:00Z,HUM,4.0,3454,90.0,A,P,U
849,PAL9394,1993-11-19T00:00:00Z,HUM,5.0,3590,90.0,P,P,MS
850,PAL9394,1993-11-19T00:00:00Z,HUM,5.0,3750,90.0,A,P,U
851,PAL9394,1993-11-20T00:00:00Z,HUM,5.0,1047,88.0,A,P,U
852,PAL9394,1993-11-20T00:00:00Z,HUM,5.0,1133,88.0,A,P,U
853,PAL9394,1993-11-20T00:00:00Z,HUM,5.0,1296,88.0,P,P,U
854,PAL9394,1993-11-20T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
855,PAL9394,1993-11-20T00:00:00Z,HUM,3.0,3075,90.0,A,P,U
856,PAL9394,1993-11-20T00:00:00Z,HUM,2.1,3323,90.0,A,P,U
857,PAL9394,1993-11-20T00:00:00Z,HUM,4.0,3454,90.0,P,P,FS
858,PAL9394,1993-11-20T00:00:00Z,HUM,5.0,3740,90.0,W,A,U
859,PAL9394,1993-11-20T00:00:00Z,HUM,5.0,3949,90.0,P,P,U
860,PAL9394,1993-11-21T00:00:00Z,HUM,5.0,1047,88.0,P,P,MS
861,PAL9394,1993-11-21T00:00:00Z,HUM,5.0,1133,88.0,A,P,U
862,PAL9394,1993-11-21T00:00:00Z,HUM,5.0,1296,90.0,P,P,MS
863,PAL9394,1993-11-21T00:00:00Z,HUM,0.0,3027,90.0,P,P,U
864,PAL9394,1993-11-21T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
865,PAL9394,1993-11-21T00:00:00Z,HUM,3.0,3075,90.0,A,P,U
866,PAL9394,1993-11-21T00:00:00Z,HUM,2.1,3323,90.0,A,P,U
867,PAL9394,1993-11-21T00:00:00Z,HUM,4.0,3454,90.0,P,P,FS
868,PAL9394,1993-11-21T00:00:00Z,HUM,5.0,3740,90.0,A,P,U
869,PAL9394,1993-11-23T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
870,PAL9394,1993-11-23T00:00:00Z,HUM,4.0,3075,90.0,W,P,U
871,PAL9394,1993-11-24T00:00:00Z,HUM,3.0,1751,88.0,W,P,U
872,PAL9394,1993-11-24T00:00:00Z,LIT,10.0,1931,88.0,W,P,U
873,PAL9394,1993-11-24T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
874,PAL9394,1993-11-24T00:00:00Z,HUM,5.0,2114,89.0,W,P,U
875,PAL9394,1993-11-24T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
876,PAL9394,1993-11-24T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
877,PAL9394,1993-11-24T00:00:00Z,HUM,3.0,3075,90.0,A,C,U
878,PAL9394,1993-11-24T00:00:00Z,HUM,2.1,3323,90.0,A,P,U
879,PAL9394,1993-11-24T00:00:00Z,HUM,5.0,3740,90.0,A,P,U
880,PAL9394,1993-11-29T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
881,PAL9394,1993-11-29T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
882,PAL9394,1993-11-29T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
883,PAL9394,1993-11-29T00:00:00Z,HUM,5.0,2114,89.0,A,C,U
884,PAL9394,1993-11-29T00:00:00Z,HUM,3.0,3034,90.0,A,P,U
885,PAL9394,1993-11-29T00:00:00Z,HUM,5.0,3740,90.0,A,P,U
886,PAL9394,1993-11-29T00:00:00Z,HUM,5.0,3846,90.0,W,P,U
887,PAL9394,1993-12-02T00:00:00Z,HUM,5.0,2114,89.0,A,C,U
888,PAL9394,1993-12-02T00:00:00Z,HUM,2.1,3415,90.0,W,P,U
889,PAL9394,1993-12-02T00:00:00Z,HUM,5.0,3949,90.0,A,C,U
890,PAL9394,1993-12-03T00:00:00Z,HUM,3.0,3301,90.0,W,P,U
891,PAL9394,1993-12-04T00:00:00Z,HUM,3.0,3277,90.0,A,C,U
892,PAL9394,1993-12-04T00:00:00Z,HUM,3.0,3301,90.0,W,P,U
893,PAL9394,1993-12-05T00:00:00Z,HUM,3.0,3301,90.0,W,P,U
894,PAL9394,1993-12-07T00:00:00Z,HUM,5.0,2114,89.0,A,C,U
895,PAL9394,1993-12-07T00:00:00Z,HUM,2.0,3277,90.0,W,C,U
896,PAL9394,1993-12-07T00:00:00Z,HUM,2.0,3301,90.0,W,P,U
897,PAL9394,1993-12-07T00:00:00Z,HUM,2.0,3398,90.0,W,P,U
898,PAL9394,1993-12-08T00:00:00Z,HUM,2.1,3277,90.0,A,C,U
899,PAL9394,1993-12-08T00:00:00Z,HUM,2.1,3301,90.0,A,C,U
900,PAL9394,1993-12-08T00:00:00Z,HUM,2.1,3323,90.0,W,P,U
901,PAL9394,1993-12-09T00:00:00Z,HUM,3.0,3301,90.0,A,C,U
902,PAL9394,1993-12-09T00:00:00Z,HUM,5.0,3949,90.0,A,P,U
903,PAL9394,1993-12-10T00:00:00Z,HUM,3.0,3301,90.0,A,C,U
904,PAL9394,1993-12-10T00:00:00Z,HUM,5.0,3323,90.0,A,P,U
905,PAL9394,1993-12-11T00:00:00Z,HUM,2.0,3301,90.0,W,P,U
906,PAL9394,1993-12-11T00:00:00Z,HUM,5.0,3454,90.0,A,P,U
907,PAL9394,1993-12-13T00:00:00Z,HUM,2.0,3808,90.0,A,P,U
908,PAL9394,1993-12-14T00:00:00Z,HUM,3.0,1931,88.0,P,P,U
909,PAL9394,1993-12-14T00:00:00Z,HUM,3.0,3075,90.0,A,P,U
910,PAL9394,1993-12-15T00:00:00Z,HUM,3.0,3277,90.0,A,C,U
911,PAL9394,1993-12-15T00:00:00Z,HUM,2.1,3918,90.0,A,P,U
912,PAL9394,1993-12-16T00:00:00Z,HUM,3.0,3034,90.0,A,C,U
913,PAL9394,1993-12-16T00:00:00Z,HUM,3.0,3277,90.0,A,P,U
914,PAL9394,1993-12-16T00:00:00Z,HUM,3.0,3808,90.0,W,C,U
915,PAL9394,1993-12-17T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
916,PAL9394,1993-12-17T00:00:00Z,HUM,3.0,3034,90.0,P,P,U
917,PAL9394,1993-12-17T00:00:00Z,HUM,3.0,3075,90.0,P,C,U
918,PAL9394,1993-12-17T00:00:00Z,HUM,2.1,3883,90.0,W,P,U
919,PAL9394,1993-12-18T00:00:00Z,HUM,3.0,3034,90.0,P,P,U
920,PAL9394,1993-12-18T00:00:00Z,HUM,3.0,3075,90.0,P,C,U
921,PAL9394,1993-12-18T00:00:00Z,HUM,2.0,3883,90.0,A,C,U
922,PAL9394,1993-12-18T00:00:00Z,HUM,2.0,3896,90.0,P,P,U
923,PAL9394,1993-12-19T00:00:00Z,HUM,3.0,1931,88.0,P,P,U
924,PAL9394,1993-12-19T00:00:00Z,HUM,3.0,3034,90.0,P,P,U
925,PAL9394,1993-12-19T00:00:00Z,HUM,2.0,3896,90.0,W,P,U
926,PAL9394,1993-12-20T00:00:00Z,HUM,3.0,3034,90.0,P,P,U
927,PAL9394,1993-12-20T00:00:00Z,HUM,2.0,3896,90.0,W,P,U
928,PAL9394,1993-12-21T00:00:00Z,HUM,2.0,3896,90.0,A,P,U
929,PAL9394,1993-12-22T00:00:00Z,HUM,3.0,1931,88.0,W,P,U
930,PAL9394,1993-12-22T00:00:00Z,HUM,3.0,3034,90.0,P,P,U
931,PAL9394,1993-12-22T00:00:00Z,HUM,2.1,3054,90.0,P,P,U
932,PAL9394,1993-12-23T00:00:00Z,HUM,3.0,1931,88.0,W,P,U
933,PAL9394,1993-12-23T00:00:00Z,HUM,3.0,3034,90.0,P,P,U
934,PAL9394,1993-12-23T00:00:00Z,HUM,2.1,3054,90.0,P,P,U
935,PAL9394,1993-12-23T00:00:00Z,HUM,2.2,3275,90.0,W,P,U
936,PAL9394,1993-12-23T00:00:00Z,HUM,3.0,3301,90.0,P,C,U
937,PAL9394,1993-12-23T00:00:00Z,HUM,2.0,3896,90.0,P,P,U
938,PAL9394,1993-12-26T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
939,PAL9394,1993-12-26T00:00:00Z,HUM,3.0,3301,90.0,P,C,U
940,PAL9394,1993-12-26T00:00:00Z,HUM,5.0,3740,90.0,A,P,U
941,PAL9394,1993-12-27T00:00:00Z,HUM,5.0,1751,88.0,A,P,U
942,PAL9394,1993-12-27T00:00:00Z,HUM,3.0,1931,88.0,A,P,U
943,PAL9394,1993-12-27T00:00:00Z,HUM,3.0,2793,89.0,A,C,U
944,PAL9394,1993-12-27T00:00:00Z,HUM,3.0,3075,90.0,A,C,U
945,PAL9394,1993-12-27T00:00:00Z,HUM,3.0,3277,90.0,A,P,U
946,PAL9394,1993-12-27T00:00:00Z,HUM,3.0,3301,90.0,A,C,U
947,PAL9394,1993-12-27T00:00:00Z,HUM,2.0,3918,90.0,W,P,U
