time,avg_temperature,avg_pressure,peak_windspeed,avg_windspeed,wind_dir_1,wind_dir_2,wind_dir_3,wind_direction_prevailing,rainfall,wind_dir_4
11/04/2005,-1.7,998.8,NaN,5,NaN,NaN,250,W,0,NaN
12/04/2005,-0.2,994,NaN,5,NaN,NaN,326,SE,0,NaN
13/04/2005,-0.9,987.8,NaN,8,NaN,NaN,231,SW,0,NaN
14/04/2005,-0.9,980.7,NaN,10,NaN,NaN,128,SE,0,NaN
15/04/2005,2.8,962.5,NaN,12,NaN,NaN,32,SE,0,NaN
16/04/2005,1.3,948.5,NaN,18,NaN,NaN,32,N,2,NaN
17/04/2005,-0.4,957.9,NaN,11,NaN,NaN,4,N,2,NaN
18/04/2005,-2.6,972.5,NaN,10,NaN,NaN,142,SE,0,NaN
19/04/2005,-2.6,978.9,NaN,12,NaN,NaN,28,N,0,NaN
20/04/2005,-3.6,971.6,NaN,11,NaN,NaN,120,E,0,NaN
21/04/2005,-4.2,982.6,NaN,9,NaN,NaN,30,NE,0,NaN
22/04/2005,-3.5,993,NaN,9,NaN,NaN,48,SW,0,NaN
23/04/2005,-1.6,1006.5,NaN,12,NaN,NaN,19,N,1,NaN
24/04/2005,-0.1,982.2,NaN,21,NaN,NaN,263,N,12,NaN
25/04/2005,-4.7,989.6,NaN,6,NaN,NaN,230,SW,0,NaN
26/04/2005,-4.4,993.2,NaN,9,NaN,NaN,219,SW,0,NaN
27/04/2005,-3.1,981.9,NaN,5,NaN,NaN,128,E,0,NaN
28/04/2005,2.1,966.3,NaN,19,NaN,NaN,31,NE,0,NaN
29/04/2005,-0.3,977.4,NaN,9,NaN,NaN,46,N,1,NaN
30/04/2005,-1.2,979.8,NaN,11,NaN,NaN,29,NE,0,NaN
1/05/2005,-4.3,978.8,NaN,4,NaN,NaN,39,NE,0,NaN
2/05/2005,-5.7,979.9,NaN,4,NaN,NaN,5,NE,0,NaN
3/05/2005,-4.8,981.8,NaN,11,NaN,NaN,223,SW,1,NaN
4/05/2005,-5.5,983.7,NaN,6,NaN,NaN,218,SW,0,NaN
5/05/2005,-3.3,982.2,NaN,12,NaN,NaN,281,SW,2,NaN
6/05/2005,-5.9,997,NaN,7,NaN,NaN,228,SW,0,NaN
7/05/2005,-6.6,999.5,NaN,7,NaN,NaN,27,NE,0,NaN
8/05/2005,-1.8,992.8,NaN,2,NaN,NaN,330,N,5,NaN
9/05/2005,-0.4,994.6,NaN,1,NaN,NaN,152,SE,7,NaN
10/05/2005,0.3,997.3,NaN,3,NaN,NaN,141,SE,0,NaN
11/05/2005,-1.7,992.3,NaN,2,NaN,NaN,83,E,0,NaN
12/05/2005,-3.1,986.6,NaN,3,NaN,NaN,220,NE,0,NaN
13/05/2005,-1.4,987.8,NaN,4,NaN,NaN,40,NE,0,NaN
14/05/2005,0.5,990.7,NaN,7,NaN,NaN,44,E,0,NaN
15/05/2005,-0.2,993.7,NaN,9,NaN,NaN,77,E,0,NaN
16/05/2005,-1.9,1002.4,NaN,4,NaN,NaN,122,NE,0,NaN
17/05/2005,-2.8,1006,NaN,4,NaN,NaN,351,NE,0,NaN
18/05/2005,-3,1003.2,NaN,3,NaN,NaN,356,N,0,NaN
19/05/2005,-1.4,999.2,NaN,5,NaN,NaN,350,N,0,NaN
20/05/2005,1,994.9,NaN,14,NaN,NaN,3,N,4,NaN
21/05/2005,0.2,1000.6,NaN,5,NaN,NaN,26,SE,3,NaN
22/05/2005,-1.7,1006.3,NaN,3,NaN,NaN,195,N,0,NaN
23/05/2005,-4.1,1001.5,NaN,3,NaN,NaN,75,NE,0,NaN
24/05/2005,-4.2,999.9,NaN,4,NaN,NaN,28,E,0,NaN
25/05/2005,-3.5,998.6,NaN,3,NaN,NaN,29,NE,1,NaN
26/05/2005,-6.3,991.8,NaN,4,NaN,NaN,41,NE,0,NaN
27/05/2005,-5.2,990.1,NaN,3,NaN,NaN,9,NE,0,NaN
28/05/2005,-4.1,994,NaN,4,NaN,NaN,12,N,0,NaN
29/05/2005,-5.1,998.6,NaN,4,NaN,NaN,129,NE,0,NaN
30/05/2005,0,989.5,NaN,8,NaN,NaN,26,NE,0,NaN
31/05/2005,0.5,980.1,NaN,7,NaN,NaN,36,E,0,NaN
1/06/2005,-0.3,970.7,NaN,11,NaN,NaN,37,NE,0,NaN
2/06/2005,-3.7,979.1,NaN,10,NaN,NaN,27,NE,0,NaN
3/06/2005,-5,989.1,NaN,4,NaN,NaN,49,NE,0,NaN
4/06/2005,-2.1,980.8,NaN,10,NaN,NaN,75,E,0,NaN
5/06/2005,-0.1,971.5,NaN,15,NaN,NaN,34,NE,0,NaN
6/06/2005,-1.7,967.4,NaN,11,NaN,NaN,31,N,2,NaN
7/06/2005,-6.5,972.7,NaN,10,NaN,NaN,40,W,1,NaN
8/06/2005,-8.5,972.4,NaN,10,NaN,NaN,41,N,0,NaN
9/06/2005,-9.3,968.3,NaN,8,NaN,NaN,36,E,0,NaN
10/06/2005,-9.9,981,NaN,7,NaN,NaN,70,E,0,NaN
11/06/2005,-6.9,991.4,NaN,4,NaN,NaN,160,NE,0,NaN
12/06/2005,-5.9,993.4,NaN,5,NaN,NaN,237,SW,0,NaN
13/06/2005,-6.2,1006.6,NaN,7,NaN,NaN,261,N,0,NaN
14/06/2005,-2.5,1001,NaN,10,NaN,NaN,304,W,1,NaN
15/06/2005,-3.2,1006.2,NaN,10,NaN,NaN,235,SW,1,NaN
16/06/2005,-6.1,1013,NaN,11,NaN,NaN,227,SW,0,NaN
17/06/2005,-6.2,1013.8,NaN,4,NaN,NaN,35,SW,0,NaN
18/06/2005,-5.1,1024.2,NaN,10,NaN,NaN,24,NE,0,NaN
19/06/2005,-5.9,1024.4,NaN,4,NaN,NaN,226,SW,0,NaN
20/06/2005,-6.5,1018.4,NaN,4,NaN,NaN,334,NE,0,NaN
21/06/2005,-4.5,1014.3,NaN,4,NaN,NaN,258,W,0,NaN
22/06/2005,-4.1,1012.1,NaN,6,NaN,NaN,259,W,0,NaN
23/06/2005,-3.6,1006.9,NaN,7,NaN,NaN,301,NW,0,NaN
24/06/2005,-7.2,1008,NaN,2,NaN,NaN,41,NE,0,NaN
25/06/2005,-6.8,1005.8,NaN,5,NaN,NaN,231,NE,0,NaN
26/06/2005,-9.2,998.8,NaN,4,NaN,NaN,57,SW,1,NaN
27/06/2005,-6.8,999.2,NaN,6,NaN,NaN,51,E,0,NaN
28/06/2005,-7.4,1002.7,NaN,12,NaN,NaN,23,N,1,NaN
29/06/2005,-8.2,987.4,NaN,10,NaN,NaN,119,SE,3,NaN
30/06/2005,-12.6,993.4,NaN,6,NaN,NaN,35,NE,0,NaN
1/07/2005,-11.7,996.5,NaN,8,NaN,NaN,21,NE,0,NaN
2/07/2005,-8.2,1000.7,NaN,11,NaN,NaN,208,SW,0,NaN
3/07/2005,-6.5,997.9,NaN,10,NaN,NaN,27,E,0,NaN
4/07/2005,-8.1,988.6,NaN,12,NaN,NaN,245,W,1,NaN
5/07/2005,-8.6,988.3,NaN,19,NaN,NaN,241,W,0,NaN
6/07/2005,-12.2,1003.7,NaN,7,NaN,NaN,241,SW,0,NaN
7/07/2005,-6.9,1006.5,NaN,3,NaN,NaN,123,N,0,NaN
8/07/2005,-0.7,1001.2,NaN,5,NaN,NaN,357,SE,0,NaN
9/07/2005,-1.2,996.5,NaN,4,NaN,NaN,15,N,0,NaN
10/07/2005,-4,1001,NaN,3,NaN,NaN,34,NE,0,NaN
11/07/2005,-2.5,998.9,NaN,6,NaN,NaN,127,SE,11,NaN
12/07/2005,1.2,992,NaN,19,NaN,NaN,28,N,3,NaN
13/07/2005,0.3,992.4,NaN,6,NaN,NaN,19,NE,2,NaN
14/07/2005,-3.8,999.2,NaN,3,NaN,NaN,8,NE,0,NaN
15/07/2005,-1.4,988.6,NaN,8,NaN,NaN,70,SE,0,NaN
16/07/2005,-3.8,995.2,NaN,5,NaN,NaN,138,N,0,NaN
17/07/2005,-5.3,1003.6,NaN,3,NaN,NaN,277,W,0,NaN
18/07/2005,-6.4,1002.4,NaN,4,NaN,NaN,358,N,0,NaN
19/07/2005,-8.5,1008.3,NaN,4,NaN,NaN,45,NE,0,NaN
20/07/2005,-6.6,1005.3,NaN,6,NaN,NaN,38,NE,0,NaN
21/07/2005,-0.3,990.8,NaN,13,NaN,NaN,22,SE,0,NaN
22/07/2005,0.9,975.3,NaN,20,NaN,NaN,36,N,1,NaN
23/07/2005,-0.6,974.2,NaN,10,NaN,NaN,28,N,5,NaN
24/07/2005,-3.6,995,NaN,11,NaN,NaN,38,N,0,NaN
25/07/2005,-10,1011.7,NaN,5,NaN,NaN,275,W,0,NaN
26/07/2005,-10.3,1012.1,NaN,5,NaN,NaN,18,N,0,NaN
27/07/2005,-5.8,996.4,NaN,11,NaN,NaN,239,W,0,NaN
28/07/2005,-9.3,993.7,NaN,12,NaN,NaN,22,SW,0,NaN
29/07/2005,-4.6,983.1,NaN,13,NaN,NaN,31,N,3,NaN
30/07/2005,-14,983.1,NaN,8,NaN,NaN,241,W,0,NaN
31/07/2005,-15.2,992,NaN,5,NaN,NaN,255,W,0,NaN
1/08/2005,-12.4,1000.5,NaN,3,NaN,NaN,120,NE,0,NaN
2/08/2005,-4.5,998.8,NaN,7,NaN,NaN,48,NE,0,NaN
3/08/2005,-1.3,986,NaN,15,NaN,NaN,26,NE,0,NaN
4/08/2005,-3.3,979.1,NaN,10,NaN,NaN,35,NE,0,NaN
5/08/2005,-1.3,975.4,NaN,19,NaN,NaN,32,N,3,NaN
6/08/2005,-5.5,989.1,NaN,8,NaN,NaN,342,NW,0,NaN
7/08/2005,-1.4,997.4,NaN,12,NaN,NaN,331,NW,6,NaN
8/08/2005,0.7,991.5,NaN,21,NaN,NaN,34,N,7,NaN
9/08/2005,1.3,972.5,NaN,22,NaN,NaN,39,N,4,NaN
10/08/2005,-0.7,968.5,NaN,8,NaN,NaN,351,N,0,NaN
11/08/2005,-7.5,971.6,NaN,16,NaN,NaN,23,NW,0,NaN
12/08/2005,-9.5,977.7,NaN,7,NaN,NaN,336,NE,0,NaN
13/08/2005,-10,971.5,NaN,6,NaN,NaN,255,W,1,NaN
14/08/2005,-3.3,978,NaN,20,NaN,NaN,18,N,0,NaN
15/08/2005,-2.3,974.4,NaN,22,NaN,NaN,21,N,0,NaN
16/08/2005,-2.3,978.6,NaN,23,NaN,NaN,8,N,0,NaN
17/08/2005,-6.6,978.6,NaN,9,NaN,NaN,314,N,1,NaN
18/08/2005,-15.9,984,NaN,6,NaN,NaN,271,W,0,NaN
19/08/2005,-16.8,993.5,NaN,3,NaN,NaN,331,NW,0,NaN
20/08/2005,-8,999.5,NaN,5,NaN,NaN,266,NW,0,NaN
21/08/2005,-2.8,1006.6,NaN,5,NaN,NaN,251,NW,1,NaN
22/08/2005,-4.1,1009.4,NaN,4,NaN,NaN,291,NW,0,NaN
23/08/2005,-6.2,1010.8,NaN,2,NaN,NaN,335,NE,0,NaN
24/08/2005,-6.7,1010.8,NaN,1,NaN,NaN,150,NE,0,NaN
25/08/2005,-5.9,1006.2,NaN,1,NaN,NaN,150,SE,0,NaN
26/08/2005,-6.7,999,NaN,5,NaN,NaN,245,N,1,NaN
27/08/2005,-11.3,1009,NaN,NaN,NaN,NaN,NaN,,0,NaN
28/08/2005,-9.7,1005.6,NaN,NaN,NaN,NaN,NaN,,0,NaN
29/08/2005,-9.6,988.4,NaN,11,NaN,NaN,254,W,0,NaN
30/08/2005,-11,998.2,NaN,3,NaN,NaN,357,NW,0,NaN
31/08/2005,-4,1006.3,NaN,5,NaN,NaN,336,N,0,NaN
1/09/2005,-1.8,1006.4,NaN,11,NaN,NaN,15,N,2,NaN
2/09/2005,-2.3,1011.8,NaN,6,NaN,NaN,21,SE,0,NaN
3/09/2005,1.3,1003.8,NaN,17,NaN,NaN,28,NE,0,NaN
4/09/2005,-7.3,1016,NaN,4,NaN,NaN,339,NW,0,NaN
5/09/2005,-10,1022.6,NaN,1,NaN,NaN,245,NE,0,NaN
6/09/2005,-10.6,1017.2,NaN,1,NaN,NaN,354,SE,0,NaN
7/09/2005,0.7,1011,NaN,6,NaN,NaN,70,E,0,NaN
8/09/2005,1.9,1007,NaN,10,NaN,NaN,58,NE,2,NaN
9/09/2005,-0.8,1003,NaN,2,NaN,NaN,332,NW,0,NaN
10/09/2005,-4.2,1005.4,NaN,6,NaN,NaN,241,W,0,NaN
11/09/2005,-6.6,1014.6,NaN,3,NaN,NaN,340,NE,0,NaN
12/09/2005,-3.5,1011,NaN,3,NaN,NaN,157,N,0,NaN
13/09/2005,-0.4,987.5,NaN,4,NaN,NaN,52,SE,2,NaN
