time,station_id,latitude,longitude,high_temperature,low_temperature,avg_temperature,sea_surface_temperature,sea_ice,high_pressure,low_pressure,avg_pressure,peak_windspeed,peak_wind_speed_5second_peak,peak_wind_speed_2minute_peak,avg_windspeed,peak_wind_direction_true,peak_wind_direction,peak_wind_direction_2minute,wind_direction_prevailing,rainfall,snow_precipitation,snow_precipitation_at_snowstake,cloud_cover,avg_temperature_flag,avg_pressure_flag,peak_wind_direction_5second
UTC,,degrees_north,degrees_east,degree_C,degree_C,degree_C,degree_C,,mbar,mbar,mbar,m s-1,m s-1,m s-1,m s-1,degrees,degrees,degrees,,mm,cm,cm,,,,degrees
2004-01-25T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.9,0.9,2.5,1.1,0/6/0,985.8,980.3,982.4,NaN,17,15,6,NaN,NaN,259,NW,5,0,0,6,NaN,NaN,NaN
2004-01-26T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,8.2,1.7,3.9,1.4,0/6/0,986.2,982.8,984.2,NaN,10,8,3,NaN,NaN,129,SE,0,0,0,6,NaN,NaN,NaN
2004-01-27T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.0,-1.1,1.0,1.3,0/6/0,987.5,983.4,986.3,NaN,9,7,2,NaN,NaN,315,NE,0,0,0,8,NaN,NaN,NaN
2004-01-28T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.5,0.8,2.2,1.1,0/6/0,997.0,987.5,993.1,NaN,15,12,5,NaN,NaN,18,SE,0,0,0,6,NaN,NaN,NaN
2004-01-29T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.8,2.5,3.9,1.3,0/6/0,999.2,996.9,998.1,NaN,29,24,11,NaN,NaN,32,NE,0,0,0,10,NaN,NaN,NaN
2004-01-30T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,6.2,1.5,3.5,1.6,0/6/0,999.1,988.0,994.9,NaN,29,23,8,NaN,NaN,32,NE,0,0,0,9,NaN,NaN,NaN
2004-01-31T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,7.0,2.7,4.2,2.0,0/6/0,988.1,984.5,986.0,NaN,46,33,11,NaN,NaN,23,NE,0,0,0,8,NaN,NaN,NaN
2004-02-01T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.3,3.2,4.0,1.5,0/6/0,987.5,982.8,984.0,NaN,23,20,5,NaN,NaN,30,N,0,0,0,6,NaN,NaN,NaN
2004-02-02T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.5,0.8,3.0,1.6,0/6/0,992.7,978.1,987.8,NaN,53,38,7,NaN,NaN,26,N,0,0,0,6,NaN,NaN,NaN
2004-02-03T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.3,1.3,2.9,1.4,0/6/0,987.3,977.3,980.6,NaN,34,27,8,NaN,NaN,18,N,0,0,0,4,NaN,NaN,NaN
2004-02-04T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.9,0.7,2.2,1.5,0/6/0,997.8,987.4,993.2,NaN,13,11,4,NaN,NaN,320,N,2,0,0,5,NaN,NaN,NaN
2004-02-05T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.3,0.6,2.4,1.5,0/6/0,997.6,982.9,989.5,NaN,48,39,11,NaN,NaN,18,N,4,0,0,4,NaN,NaN,NaN
2004-02-06T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,6.0,-0.2,2.6,1.5,0/6/0,1002.9,985.1,995.9,NaN,26,23,4,NaN,NaN,22,SE,0,0,0,0,NaN,NaN,NaN
2004-02-07T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.5,1.9,3.6,1.4,0/6/0,1001.7,991.9,995.5,NaN,38,31,9,NaN,NaN,31,N,0,0,0,8,NaN,NaN,NaN
2004-02-08T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.9,1.7,3.8,1.4,0/6/0,997.0,977.2,987.9,NaN,53,43,12,NaN,NaN,36,SE,0,0,0,2,NaN,NaN,NaN
2004-02-09T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.5,1.7,3.1,0.5,0/6/0,987.3,983.0,984.6,NaN,40,18,11,NaN,NaN,354,N,4,0,0,8,NaN,NaN,NaN
2004-02-10T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.8,0.4,1.5,0.4,0/6/0,998.6,987.3,992.9,NaN,25,21,11,NaN,NaN,236,SW,3,0,0,7,NaN,NaN,NaN
2004-02-11T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.4,1.1,1.9,0.8,0/6/0,1012.2,998.5,1004.9,NaN,24,20,9,NaN,NaN,232,SW,0,0,0,6,NaN,NaN,NaN
2004-02-12T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.1,0.4,1.9,0.6,0/6/0,1017.0,1012.1,1015.4,NaN,13,11,5,NaN,NaN,357,NW,5,0,0,6,NaN,NaN,NaN
2004-02-13T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.9,2.1,2.8,-0.5,0/6/0,1014.0,1009.5,1011.7,NaN,20,16,13,NaN,NaN,352,NW,9,0,0,3,NaN,NaN,NaN
2004-02-14T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.5,1.2,2.7,-0.2,0/6/0,1009.5,993.7,1001.1,NaN,24,19,12,NaN,NaN,6,N,18,0,0,2,NaN,NaN,NaN
2004-02-15T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.1,0.0,0.9,0.0,0/6/0,995.9,993.6,995.4,NaN,23,20,13,NaN,NaN,233,SW,1,0,0,7,NaN,NaN,NaN
2004-02-16T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.6,-1.2,-0.2,0.5,0/6/0,995.3,988.0,991.4,NaN,22,18,10,NaN,NaN,306,N,1,0,0,7,NaN,NaN,NaN
2004-02-17T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.7,-1.3,-0.1,0.5,0/6/0,999.1,989.1,993.2,NaN,23,19,10,NaN,NaN,233,SW,0,0,0,10,NaN,NaN,NaN
2004-02-18T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.9,-0.2,0.2,1.0,0/6/0,1010.3,999.1,1005.8,NaN,19,16,9,NaN,NaN,237,SW,0,0,0,7,NaN,NaN,NaN
2004-02-19T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.9,-1.5,-0.2,1.0,0/6/0,1010.3,993.7,1002.3,NaN,22,18,8,NaN,NaN,123,NE,1,0,0,8,NaN,NaN,NaN
2004-02-20T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.2,0.0,1.7,1.5,0/5/0,993.9,991.6,992.9,NaN,21,18,4,NaN,NaN,29,SE,0,0,0,6,NaN,NaN,NaN
2004-02-21T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.4,2.1,4.0,1.1,0/5/0,992.2,988.6,989.9,NaN,33,26,17,NaN,NaN,24,N,9,0,0,6,NaN,NaN,NaN
2004-02-22T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.3,1.1,2.4,0.5,0/5/0,990.2,987.3,988.8,NaN,28,21,13,NaN,NaN,353,N,6,0,0,3,NaN,NaN,NaN
2004-02-23T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,0.2,0.9,1.0,0/5/0,1004.7,989.7,996.3,NaN,23,19,13,NaN,NaN,224,SW,0,0,0,7,NaN,NaN,NaN
2004-02-24T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.7,-0.2,1.7,1.0,0/4/0,1012.8,1004.7,1009.4,NaN,17,14,7,NaN,NaN,234,SW,0,0,0,8,NaN,NaN,NaN
2004-02-25T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.6,0.5,2.0,1.1,0/5/0,1014.4,1011.3,1013.4,NaN,10,9,3,NaN,NaN,226,SW,0,0,0,2,NaN,NaN,NaN
2004-02-26T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.6,-1.5,1.1,0.7,0/6/0,1011.3,999.7,1006.7,NaN,10,8,3,NaN,NaN,120,N,0,0,0,2,NaN,NaN,NaN
2004-02-27T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,7.1,1.5,3.1,0.9,0/6/0,999.7,992.8,995.3,NaN,32,12,4,NaN,NaN,356,SE,9,0,0,6,NaN,NaN,NaN
2004-02-28T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.9,0.0,1.1,1.0,0/5/0,995.6,982.1,987.4,NaN,16,12,5,NaN,NaN,47,NW,6,5,4,5,NaN,NaN,NaN
2004-02-29T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.0,0.2,1.3,0.4,0/5/0,991.5,980.5,984.1,NaN,28,22,7,NaN,NaN,20,NW,3,1,0,4,NaN,NaN,NaN
2004-03-01T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.2,0.7,1.9,-0.4,0/5/0,997.1,991.5,995.8,NaN,22,18,10,NaN,NaN,28,N,0,0,0,9,NaN,NaN,NaN
2004-03-02T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.2,0.5,1.6,0.0,0/5/0,995.6,985.4,990.1,NaN,13,11,3,NaN,NaN,125,SE,0,0,0,10,NaN,NaN,NaN
2004-03-03T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.5,-1.6,0.8,0.7,0/6/0,985.5,978.7,983.9,NaN,33,30,5,NaN,NaN,44,E,0,0,0,6,NaN,NaN,NaN
2004-03-04T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.3,0.8,2.0,1.1,0/6/0,978.7,971.6,973.6,NaN,35,24,10,NaN,NaN,75,E,0,0,0,1,NaN,NaN,NaN
2004-03-05T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.7,0.6,1.9,1.1,0/6/0,983.5,973.6,979.9,NaN,22,20,5,NaN,NaN,54,NE,0,0,0,2,NaN,NaN,NaN
2004-03-06T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,6.0,1.0,3.4,1.1,0/6/0,984.2,981.2,983.2,NaN,33,26,8,NaN,NaN,26,SE,1,0,0,8,NaN,NaN,NaN
2004-03-07T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.7,0.4,2.6,1.2,0/6/0,981.2,967.3,976.5,NaN,47,37,12,NaN,NaN,30,NE,4,0,0,5,NaN,NaN,NaN
2004-03-08T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.2,0.3,1.6,1.0,0/5/0,978.0,965.8,970.6,NaN,39,32,17,NaN,NaN,20,N,12,-998,0,4,NaN,NaN,NaN
2004-03-09T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.5,0.7,1.1,0.8,0/5/0,1004.9,978.0,1000.3,NaN,30,24,15,NaN,NaN,226,SW,0,0,0,NaN,NaN,NaN,NaN
2004-03-10T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.2,-0.4,1.3,1.0,0/5/0,1005.9,997.1,1003.9,NaN,11,9,3,NaN,NaN,127,SE,0,0,0,2,NaN,NaN,NaN
2004-03-11T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,6.9,1.4,4.0,1.2,0/5/0,997.1,977.8,984.3,NaN,38,29,15,NaN,NaN,338,N,22,0,0,4,NaN,NaN,NaN
2004-03-12T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.1,0.6,1.9,0.9,0/5/0,991.4,976.6,983.3,NaN,38,30,19,NaN,NaN,318,NW,2,0,0,3,NaN,NaN,NaN
2004-03-13T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,6.0,0.6,4.1,0.8,0/5/0,989.8,976.6,982.1,NaN,57,41,26,NaN,NaN,348,N,11,0,0,4,NaN,NaN,NaN
2004-03-14T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.8,1.3,2.0,0.3,0/5/0,996.4,980.9,987.6,NaN,34,26,17,NaN,NaN,337,NW,0,0,0,6,NaN,NaN,NaN
2004-03-15T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.8,-0.5,0.9,-0.1,0/6/0,1002.4,996.4,1000.4,NaN,16,13,6,NaN,NaN,313,N,0,0,0,4,NaN,NaN,NaN
2004-03-16T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.0,-1.4,0.5,0.6,0/6/0,1006.5,1002.2,1005.0,NaN,13,10,3,NaN,NaN,122,NE,0,1,1,0,NaN,NaN,NaN
2004-03-17T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,6.3,0.5,2.8,1.0,0/6/0,1004.5,987.0,996.1,NaN,31,23,5,NaN,NaN,69,N,3,0,0,1,NaN,NaN,NaN
2004-03-18T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.8,0.2,1.4,0.4,0/6/0,987.8,981.7,983.8,NaN,25,18,6,NaN,NaN,73,N,5,2,2,7,NaN,NaN,NaN
2004-03-19T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.9,1.1,3.9,0.8,0/6/0,989.6,986.9,988.1,NaN,39,30,12,NaN,NaN,35,NE,1,0,0,8,NaN,NaN,NaN
2004-03-20T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.1,-0.3,1.3,1.0,0/5/0,992.3,988.6,991.2,NaN,11,10,3,NaN,NaN,291,N,1,0,0,5,NaN,NaN,NaN
2004-03-21T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-2.7,-0.6,1.3,0/5/0,998.9,991.8,995.3,NaN,11,9,3,NaN,NaN,119,SE,0,0,0,7,NaN,NaN,NaN
2004-03-22T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.8,-1.3,0.2,1.2,0/6/0,998.9,990.7,994.6,NaN,11,9,3,NaN,NaN,343,NE,0,0,0,9,NaN,NaN,NaN
2004-03-23T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.4,-0.7,0.1,0.5,0/5/0,993.2,987.6,991.3,NaN,27,18,6,NaN,NaN,118,SE,2,3,2,7,NaN,NaN,NaN
2004-03-24T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,6.4,0.2,3.3,1.5,0/6/0,987.8,974.3,978.2,NaN,45,37,18,NaN,NaN,42,NE,0,0,0,5,NaN,NaN,NaN
2004-03-25T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.8,-0.4,1.6,1.4,0/5/0,979.3,972.3,974.5,NaN,26,21,9,NaN,NaN,65,E,0,0,0,7,NaN,NaN,NaN
2004-03-26T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.1,-1.8,-0.5,1.1,0/5/0,982.6,979.2,981.4,NaN,21,17,5,NaN,NaN,318,NE,1,1,0,6,NaN,NaN,NaN
2004-03-27T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.9,-2.6,-0.7,1.1,0/5/0,979.6,967.2,971.0,NaN,41,33,16,NaN,NaN,38,E,1,2,6,0,NaN,NaN,NaN
2004-03-28T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.7,-3.2,-1.8,0.9,0/5/0,979.7,972.0,977.1,NaN,21,15,6,NaN,NaN,232,E,0,0,4,9,NaN,NaN,NaN
2004-03-29T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.8,-5.0,-2.7,0.4,0/5/0,986.8,969.9,976.0,NaN,56,39,23,NaN,NaN,246,SW,0,0,9,0,NaN,NaN,NaN
2004-03-30T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.0,-3.1,-1.2,0.3,0/5/0,991.8,986.8,990.4,NaN,28,22,9,NaN,NaN,220,SW,0,0,7,0,NaN,NaN,NaN
2004-03-31T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,7.1,1.6,4.2,1.2,0/5/0,988.8,975.8,980.2,NaN,44,33,15,NaN,NaN,44,NE,0,0,4,7,NaN,NaN,NaN
2004-04-01T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.3,1.1,3.6,0.3,0/5/0,980.2,975.5,978.0,NaN,28,22,6,NaN,NaN,26,N,0,0,0,5,NaN,NaN,NaN
2004-04-02T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.0,1.1,2.6,0.6,0/5/0,978.1,973.5,975.0,NaN,15,9,3,NaN,NaN,127,SE,7,0,0,8,NaN,NaN,NaN
2004-04-03T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,7.0,1.1,3.5,0.9,0/5/0,978.7,973.9,975.5,NaN,29,22,6,NaN,NaN,25,NE,0,0,0,8,NaN,NaN,NaN
2004-04-04T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.9,0.4,1.6,0.7,0/5/0,991.1,978.6,984.4,NaN,9,7,2,NaN,NaN,220,N,3,0,0,7,NaN,NaN,NaN
2004-04-05T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.2,-1.0,0.2,0.1,0/5/0,999.7,991.1,996.8,NaN,10,9,4,NaN,NaN,348,NW,0,-998,0,9,NaN,NaN,NaN
2004-04-06T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.2,-2.3,-1.1,0.5,0/5/0,999.7,993.8,997.0,NaN,11,9,4,NaN,NaN,119,NE,0,0,0,8,NaN,NaN,NaN
2004-04-07T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.7,-2.8,-1.5,-0.7,0/5/0,993.8,990.2,991.4,NaN,14,12,5,NaN,NaN,240,N,0,0,0,8,NaN,NaN,NaN
2004-04-08T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.1,-2.1,-0.4,-0.2,0/5/0,999.8,989.0,995.9,NaN,35,27,13,NaN,NaN,239,SW,0,1,1,3,NaN,NaN,NaN
2004-04-09T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.3,-1.9,0.1,0.1,0/5/0,1008.1,993.6,1000.1,NaN,24,17,6,NaN,NaN,49,SE,1,2,3,3,NaN,NaN,NaN
2004-04-10T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.2,-3.4,-1.4,-0.3,0/5/0,1010.1,1004.1,1008.5,NaN,25,22,4,NaN,NaN,49,NE,0,0,2,0,NaN,NaN,NaN
2004-04-11T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,7.3,0.2,2.9,0.6,0/5/0,1004.3,987.0,996.5,NaN,44,35,14,NaN,NaN,49,E,0,0,0,8,NaN,NaN,NaN
2004-04-12T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,6.9,1.2,3.5,1.0,0/5/0,990.6,985.0,988.3,NaN,51,40,14,NaN,NaN,44,NE,17,0,0,1,NaN,NaN,NaN
2004-04-13T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.4,-0.3,0.5,0.8,0/5/0,985.1,977.9,981.5,NaN,16,13,3,NaN,NaN,117,N,18,12,3,0,NaN,NaN,NaN
2004-04-14T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.2,-1.1,-0.2,0.1,0/5/0,981.6,977.1,978.6,NaN,13,11,5,NaN,NaN,217,W,3,7,18,4,NaN,NaN,NaN
2004-04-15T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.1,-1.4,-0.7,-0.2,0/5/0,981.8,980.7,981.1,NaN,15,12,5,NaN,NaN,219,N,2,2,20,9,NaN,NaN,NaN
2004-04-16T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.3,-2.9,-1.5,0.4,0/5/0,992.2,980.9,984.9,NaN,23,20,9,NaN,NaN,232,SW,0,2,23,5,NaN,NaN,NaN
2004-04-17T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.0,-2.4,-1.7,0.3,0/5/0,1002.1,992.2,996.9,NaN,16,12,6,NaN,NaN,236,SW,0,0,19,10,NaN,NaN,NaN
2004-04-18T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.1,-3.3,-2.1,-0.2,0/5/0,1005.7,1002.2,1004.1,NaN,23,18,8,NaN,NaN,28,NE,0,0,17,5,NaN,NaN,NaN
2004-04-19T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.4,-4.2,-2.5,-0.7,0/5/0,1010.8,1005.7,1009.2,NaN,11,9,3,NaN,NaN,123,NE,0,0,16,6,NaN,NaN,NaN
2004-04-20T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.3,-1.7,-0.8,0.0,0/5/0,1009.5,1008.1,1008.6,NaN,12,8,3,NaN,NaN,160,SE,0,-998,16,6,NaN,NaN,NaN
2004-04-21T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.9,-1.1,0.0,0.4,0/5/0,1009.1,994.6,1002.7,NaN,41,31,10,NaN,NaN,35,SE,0,1,16,3,NaN,NaN,NaN
2004-04-22T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.9,-2.4,-0.7,-0.3,0/5/0,1012.5,997.3,1006.7,NaN,17,13,5,NaN,NaN,153,N,0,0,15,1,NaN,NaN,NaN
2004-04-23T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.9,-1.7,0.0,-0.3,0/5/0,1012.9,990.4,1004.7,NaN,43,33,6,NaN,NaN,18,N,0,0,14,3,NaN,NaN,NaN
2004-04-24T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.9,0.3,0.8,-0.9,0/5/0,994.1,978.2,988.1,NaN,24,18,10,NaN,NaN,347,N,4,4,14,3,NaN,NaN,NaN
2004-04-25T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.1,-2.1,-0.4,-1.0,0/5/0,978.2,974.0,975.4,NaN,16,13,6,NaN,NaN,335,N,4,9,23,1,NaN,NaN,NaN
2004-04-26T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.1,-5.7,-2.8,-0.9,0/5/0,978.1,973.9,975.8,NaN,22,19,6,NaN,NaN,29,NE,0,-998,23,3,NaN,NaN,NaN
2004-04-27T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-3.0,-6.1,-4.1,-0.9,0/5/0,980.8,977.8,979.1,NaN,15,12,4,NaN,NaN,52,NE,0,-998,21,3,NaN,NaN,NaN
2004-04-28T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.6,-5.2,-2.3,0.0,0/5/0,980.8,975.9,978.4,NaN,26,19,9,NaN,NaN,63,E,0,0,20,3,NaN,NaN,NaN
2004-04-29T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.3,-3.0,-1.5,-0.4,0/5/0,990.9,976.1,982.0,NaN,30,22,6,NaN,NaN,102,N,0,-998,19,3,NaN,NaN,NaN
2004-04-30T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.7,-3.6,-2.9,-1.1,0/5/0,999.1,990.9,996.3,NaN,17,14,9,NaN,NaN,356,N,1,7,20,2,NaN,NaN,NaN
2004-05-01T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.5,-2.2,-1.1,-0.8,0/5/0,999.8,986.7,995.7,NaN,55,44,15,NaN,NaN,35,N,2,1,30,NaN,NaN,NaN,NaN
2004-05-02T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.1,-0.4,0.1,-0.2,0/5/0,1000.3,990.4,995.8,NaN,18,15,7,NaN,NaN,273,NW,3,3,29,NaN,NaN,NaN,NaN
2004-05-03T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.6,0.5,1.5,-0.5,0/5/0,1005.1,998.9,1003.4,NaN,37,29,10,NaN,NaN,15,N,7,0,27,NaN,NaN,NaN,NaN
2004-05-04T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.8,1.4,3.6,0.0,0/5/0,999.2,960.6,982.0,NaN,71,52,27,NaN,NaN,20,N,36,0,10,NaN,NaN,NaN,NaN
2004-05-05T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.3,-2.1,0.5,-0.4,0/5/0,971.4,947.7,959.7,NaN,60,37,19,NaN,NaN,4,N,2,1,4,NaN,NaN,NaN,NaN
2004-05-06T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.7,-3.1,-1.9,-0.9,0/5/0,968.9,966.0,967.8,NaN,19,16,7,NaN,NaN,304,NW,5,12,5,NaN,NaN,NaN,NaN
2004-05-07T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.4,-6.4,-3.9,-0.5,0/5/0,966.9,943.8,959.6,NaN,36,28,14,NaN,NaN,235,SE,0,0,18,NaN,NaN,NaN,NaN
2004-05-08T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.8,-7.4,-5.1,-0.6,0/5/0,959.3,943.0,952.3,NaN,44,35,18,NaN,NaN,230,SW,1,1,19,NaN,NaN,NaN,NaN
2004-05-09T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-5.6,-9.1,-7.8,-1.2,0/5/0,967.2,959.0,962.7,NaN,28,18,6,NaN,NaN,219,NE,1,1,20,NaN,NaN,NaN,NaN
2004-05-10T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-3.7,-7.6,-5.9,-0.6,0/5/0,975.6,966.7,970.4,NaN,37,30,8,NaN,NaN,282,NE,0,0,18,NaN,NaN,NaN,NaN
2004-05-11T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-2.9,-6.2,-4.6,-1.1,0/5/0,987.8,975.4,981.7,NaN,31,24,12,NaN,NaN,249,SW,0,0,17,NaN,NaN,NaN,NaN
2004-05-12T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.4,-5.4,-2.4,-0.8,0/5/0,999.0,972.0,984.6,NaN,41,31,16,NaN,NaN,226,SW,3,2,17,NaN,NaN,NaN,NaN
2004-05-13T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.1,-2.8,-2.0,-0.8,0/5/0,1006.2,998.8,1002.6,NaN,20,16,5,NaN,NaN,240,SW,2,5,15,NaN,NaN,NaN,NaN
2004-05-14T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-2.9,-1.2,-1.1,0/5/0,1015.6,999.1,1005.9,NaN,26,20,10,NaN,NaN,232,SW,1,2,22,NaN,NaN,NaN,NaN
2004-05-15T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-2.1,-4.2,-2.9,-1.0,0/5/0,1022.6,1015.7,1019.4,NaN,16,14,5,NaN,NaN,27,NE,0,0,22,NaN,NaN,NaN,NaN
2004-05-16T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.8,-4.7,-3.0,-1.2,0/5/0,1024.6,1022.5,1023.7,NaN,12,10,4,NaN,NaN,18,N,0,0,22,NaN,NaN,NaN,NaN
2004-05-17T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.1,-2.5,-1.8,-1.2,0/5/0,1023.4,1017.0,1019.7,NaN,6,5,2,NaN,NaN,348,N,0,0,21,NaN,NaN,NaN,NaN
2004-05-18T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.9,-5.2,-3.5,-1.1,0/5/0,1018.6,1016.3,1017.2,NaN,8,6,2,NaN,NaN,229,N,0,0,20,NaN,NaN,NaN,NaN
2004-05-19T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.3,-4.0,0.4,-0.9,0/5/0,1018.3,1011.8,1014.2,NaN,24,19,5,NaN,NaN,16,SE,8,2,21,NaN,NaN,NaN,NaN
2004-05-20T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.1,-0.3,0.3,-0.9,0/5/0,1015.7,1012.5,1014.2,NaN,12,10,3,NaN,NaN,140,SE,4,0,20,NaN,NaN,NaN,NaN
